GAME_DATE,TEAM_NAME,MATCHUP,WL,PTS,FG_PCT,FT_PCT,FG3_PCT
2026-03-01,San Antonio Spurs,SAS @ NYK,L,89,0.416,0.727,0.265
2026-03-01,Oklahoma City Thunder,OKC @ DAL,W,100,0.446,0.667,0.205
2026-03-01,Detroit Pistons,DET @ ORL,W,106,0.452,0.75,0.133
2026-03-01,New York Knicks,NYK vs. SAS,W,114,0.443,0.579,0.354
2026-02-28,Miami Heat,MIA vs. HOU,W,115,0.5,0.7,0.355
2026-02-28,New Orleans Pelicans,NOP @ UTA,W,115,0.459,0.759,0.341
2026-02-28,Golden State Warriors,GSW vs. LAL,L,101,0.451,0.778,0.273
2026-02-28,Houston Rockets,HOU @ MIA,L,105,0.432,0.667,0.25
2026-02-28,Los Angeles Lakers,LAL @ GSW,W,129,0.533,0.7,0.463
2026-02-28,Washington Wizards,WAS vs. TOR,L,125,0.534,0.714,0.471
2026-02-28,Portland Trail Blazers,POR @ CHA,L,93,0.407,0.632,0.234
2026-02-28,Toronto Raptors,TOR @ WAS,W,134,0.6,0.852,0.409
2026-02-28,Utah Jazz,UTA vs. NOP,L,105,0.344,0.818,0.279
2026-02-28,Charlotte Hornets,CHA vs. POR,W,109,0.418,0.68,0.381
2026-02-27,Brooklyn Nets,BKN @ BOS,L,111,0.489,0.688,0.412
2026-02-27,Boston Celtics,BOS vs. BKN,W,148,0.667,0.815,0.647
2026-02-27,Cleveland Cavaliers,CLE @ DET,L,119,0.457,0.741,0.371
2026-02-27,Dallas Mavericks,DAL vs. MEM,L,105,0.42,0.667,0.281
2026-02-27,Milwaukee Bucks,MIL vs. NYK,L,98,0.429,0.727,0.381
2026-02-27,Denver Nuggets,DEN @ OKC,L,121,0.417,0.773,0.375
2026-02-27,New York Knicks,NYK @ MIL,W,127,0.523,0.875,0.5
2026-02-27,Oklahoma City Thunder,OKC vs. DEN,W,127,0.465,0.852,0.343
2026-02-27,Memphis Grizzlies,MEM @ DAL,W,124,0.505,0.857,0.375
2026-02-27,Detroit Pistons,DET vs. CLE,W,122,0.46,0.727,0.222
2026-02-26,Orlando Magic,ORL vs. HOU,L,108,0.455,0.619,0.405
2026-02-26,Atlanta Hawks,ATL vs. WAS,W,126,0.462,0.784,0.333
2026-02-26,Chicago Bulls,CHI vs. POR,L,112,0.5,0.767,0.3
2026-02-26,Dallas Mavericks,DAL vs. SAC,L,121,0.556,0.618,0.435
2026-02-26,Houston Rockets,HOU @ ORL,W,113,0.524,0.8,0.379
2026-02-26,LA Clippers,LAC vs. MIN,L,88,0.405,0.793,0.227
2026-02-26,Los Angeles Lakers,LAL @ PHX,L,110,0.507,0.885,0.379
2026-02-26,Miami Heat,MIA @ PHI,L,117,0.46,0.769,0.425
2026-02-26,Minnesota Timberwolves,MIN @ LAC,W,94,0.434,0.737,0.308
2026-02-26,Brooklyn Nets,BKN vs. SAS,L,110,0.461,0.882,0.382
2026-02-26,New Orleans Pelicans,NOP @ UTA,W,129,0.523,0.889,0.382
2026-02-26,Indiana Pacers,IND vs. CHA,L,109,0.471,0.8,0.314
2026-02-26,Phoenix Suns,PHX vs. LAL,W,113,0.46,0.786,0.44
2026-02-26,Portland Trail Blazers,POR @ CHI,W,121,0.442,0.871,0.217
2026-02-26,Sacramento Kings,SAC @ DAL,W,130,0.505,0.8,0.308
2026-02-26,San Antonio Spurs,SAS @ BKN,W,126,0.494,0.852,0.405
2026-02-26,Utah Jazz,UTA vs. NOP,L,118,0.5,0.64,0.324
2026-02-26,Washington Wizards,WAS @ ATL,L,96,0.383,0.938,0.273
2026-02-26,Charlotte Hornets,CHA @ IND,W,133,0.558,0.789,0.478
2026-02-26,Philadelphia 76ers,PHI vs. MIA,W,124,0.479,0.944,0.395
2026-02-25,Sacramento Kings,SAC @ HOU,L,97,0.398,0.8,0.219
2026-02-25,Boston Celtics,BOS @ DEN,L,84,0.349,0.778,0.279
2026-02-25,Cleveland Cavaliers,CLE @ MIL,L,116,0.483,0.741,0.3
2026-02-25,Denver Nuggets,DEN vs. BOS,W,103,0.419,0.556,0.349
2026-02-25,Golden State Warriors,GSW @ MEM,W,133,0.533,0.842,0.413
2026-02-25,Houston Rockets,HOU vs. SAC,W,128,0.547,0.895,0.436
2026-02-25,Milwaukee Bucks,MIL vs. CLE,W,118,0.545,0.6,0.422
2026-02-25,San Antonio Spurs,SAS @ TOR,W,110,0.465,0.565,0.436
2026-02-25,Oklahoma City Thunder,OKC @ DET,L,116,0.406,0.952,0.367
2026-02-25,Toronto Raptors,TOR vs. SAS,L,107,0.422,0.852,0.348
2026-02-25,Memphis Grizzlies,MEM vs. GSW,L,112,0.488,0.722,0.415
2026-02-25,Detroit Pistons,DET vs. OKC,W,124,0.539,0.731,0.333
2026-02-24,Minnesota Timberwolves,MIN @ POR,W,124,0.534,0.684,0.486
2026-02-24,Atlanta Hawks,ATL vs. WAS,W,119,0.393,0.885,0.24
2026-02-24,Boston Celtics,BOS @ PHX,W,97,0.4,0.889,0.277
2026-02-24,Cleveland Cavaliers,CLE vs. NYK,W,109,0.425,0.733,0.371
2026-02-24,New Orleans Pelicans,NOP vs. GSW,W,113,0.426,0.739,0.25
2026-02-24,Chicago Bulls,CHI vs. CHA,L,99,0.427,0.867,0.4
2026-02-24,Dallas Mavericks,DAL @ BKN,W,123,0.585,0.792,0.348
2026-02-24,Golden State Warriors,GSW @ NOP,L,109,0.412,0.783,0.244
2026-02-24,Los Angeles Lakers,LAL vs. ORL,L,109,0.482,0.714,0.31
2026-02-24,Miami Heat,MIA @ MIL,L,117,0.426,0.778,0.333
2026-02-24,Milwaukee Bucks,MIL vs. MIA,W,128,0.495,0.842,0.41
2026-02-24,Charlotte Hornets,CHA @ CHI,W,131,0.516,0.889,0.439
2026-02-24,Brooklyn Nets,BKN vs. DAL,L,114,0.513,0.704,0.406
2026-02-24,New York Knicks,NYK @ CLE,L,94,0.407,0.667,0.27
2026-02-24,Orlando Magic,ORL @ LAL,W,110,0.457,0.739,0.241
2026-02-24,Indiana Pacers,IND vs. PHI,L,114,0.432,0.864,0.302
2026-02-24,Philadelphia 76ers,PHI @ IND,W,135,0.576,0.84,0.276
2026-02-24,Phoenix Suns,PHX vs. BOS,L,81,0.367,0.846,0.333
2026-02-24,Portland Trail Blazers,POR vs. MIN,L,121,0.472,0.767,0.4
2026-02-24,Oklahoma City Thunder,OKC @ TOR,W,116,0.474,0.833,0.4
2026-02-24,Toronto Raptors,TOR vs. OKC,L,107,0.466,0.583,0.474
2026-02-24,Washington Wizards,WAS @ ATL,L,98,0.44,0.824,0.323
2026-02-23,Houston Rockets,HOU vs. UTA,W,125,0.57,0.818,0.45
2026-02-23,Sacramento Kings,SAC @ MEM,W,123,0.5,0.76,0.345
2026-02-23,San Antonio Spurs,SAS @ DET,W,114,0.416,0.632,0.45
2026-02-23,Utah Jazz,UTA @ HOU,L,105,0.367,0.833,0.182
2026-02-23,Memphis Grizzlies,MEM vs. SAC,L,114,0.483,0.9,0.353
2026-02-23,Detroit Pistons,DET vs. SAS,L,103,0.377,0.842,0.194
2026-02-22,Brooklyn Nets,BKN @ ATL,L,104,0.447,0.727,0.353
2026-02-22,Atlanta Hawks,ATL vs. BKN,W,115,0.483,0.857,0.394
2026-02-22,Boston Celtics,BOS @ LAL,W,111,0.482,0.81,0.389
2026-02-22,Cleveland Cavaliers,CLE @ OKC,L,113,0.483,0.737,0.333
2026-02-22,Chicago Bulls,CHI vs. NYK,L,99,0.395,0.714,0.348
2026-02-22,Dallas Mavericks,DAL @ IND,W,134,0.543,0.656,0.393
2026-02-22,Denver Nuggets,DEN @ GSW,L,117,0.462,0.862,0.258
2026-02-22,LA Clippers,LAC vs. ORL,L,109,0.482,0.857,0.217
2026-02-22,Milwaukee Bucks,MIL vs. TOR,L,94,0.412,0.789,0.281
2026-02-22,Minnesota Timberwolves,MIN vs. PHI,L,108,0.479,0.833,0.303
2026-02-22,Golden State Warriors,GSW vs. DEN,W,128,0.511,0.917,0.404
2026-02-22,New York Knicks,NYK @ CHI,W,105,0.452,0.667,0.357
2026-02-22,Portland Trail Blazers,POR @ PHX,W,92,0.469,0.545,0.27
2026-02-22,Orlando Magic,ORL @ LAC,W,111,0.482,0.742,0.348
2026-02-22,Charlotte Hornets,CHA @ WAS,W,129,0.494,0.72,0.543
2026-02-22,Washington Wizards,WAS vs. CHA,L,112,0.488,0.706,0.429
2026-02-22,Toronto Raptors,TOR @ MIL,W,122,0.468,0.783,0.348
2026-02-22,Oklahoma City Thunder,OKC vs. CLE,W,121,0.488,0.64,0.512
2026-02-22,Los Angeles Lakers,LAL vs. BOS,L,89,0.391,0.667,0.3
2026-02-22,Phoenix Suns,PHX vs. POR,L,77,0.365,1.0,0.257
2026-02-22,Philadelphia 76ers,PHI @ MIN,W,135,0.515,0.667,0.568
2026-02-22,Indiana Pacers,IND vs. DAL,L,130,0.5,0.8,0.476
2026-02-21,Philadelphia 76ers,PHI @ NOP,L,111,0.383,0.818,0.261
2026-02-21,New Orleans Pelicans,NOP vs. PHI,W,126,0.494,0.763,0.5
2026-02-21,Chicago Bulls,CHI vs. DET,L,110,0.452,0.708,0.425
2026-02-21,Houston Rockets,HOU @ NYK,L,106,0.475,0.783,0.387
2026-02-21,New York Knicks,NYK vs. HOU,W,108,0.494,0.875,0.385
2026-02-21,Orlando Magic,ORL @ PHX,L,110,0.429,0.842,0.256
2026-02-21,Miami Heat,MIA vs. MEM,W,136,0.516,0.758,0.361
2026-02-21,Phoenix Suns,PHX vs. ORL,W,113,0.342,0.708,0.291
2026-02-21,Sacramento Kings,SAC @ SAS,L,122,0.469,0.92,0.281
2026-02-21,San Antonio Spurs,SAS vs. SAC,W,139,0.553,0.786,0.382
2026-02-21,Memphis Grizzlies,MEM @ MIA,L,120,0.474,0.682,0.349
2026-02-21,Detroit Pistons,DET @ CHI,W,126,0.486,0.733,0.448
2026-02-20,Milwaukee Bucks,MIL @ NOP,W,139,0.598,0.778,0.417
2026-02-20,Atlanta Hawks,ATL vs. MIA,L,97,0.379,0.6,0.421
2026-02-20,Cleveland Cavaliers,CLE @ CHA,W,118,0.532,0.929,0.476
2026-02-20,New Orleans Pelicans,NOP vs. MIL,L,118,0.54,0.714,0.16
2026-02-20,Dallas Mavericks,DAL @ MIN,L,111,0.423,0.724,0.32
2026-02-20,Denver Nuggets,DEN @ POR,W,157,0.573,0.813,0.512
2026-02-20,LA Clippers,LAC @ LAL,L,122,0.549,0.828,0.381
2026-02-20,Los Angeles Lakers,LAL vs. LAC,W,125,0.518,0.8,0.548
2026-02-20,Miami Heat,MIA @ ATL,W,128,0.52,0.786,0.371
2026-02-20,Portland Trail Blazers,POR vs. DEN,L,103,0.407,0.621,0.319
2026-02-20,Minnesota Timberwolves,MIN vs. DAL,W,122,0.475,0.632,0.381
2026-02-20,Indiana Pacers,IND @ WAS,L,118,0.478,0.667,0.367
2026-02-20,Oklahoma City Thunder,OKC vs. BKN,W,105,0.422,0.88,0.371
2026-02-20,Utah Jazz,UTA @ MEM,L,114,0.495,0.563,0.382
2026-02-20,Memphis Grizzlies,MEM vs. UTA,W,123,0.489,0.636,0.364
2026-02-20,Washington Wizards,WAS vs. IND,W,131,0.579,0.789,0.207
2026-02-20,Charlotte Hornets,CHA vs. CLE,L,113,0.391,0.955,0.357
2026-02-20,Brooklyn Nets,BKN @ OKC,L,86,0.367,0.808,0.171
2026-02-19,Denver Nuggets,DEN @ LAC,L,114,0.453,0.742,0.325
2026-02-19,LA Clippers,LAC vs. DEN,W,115,0.471,0.833,0.242
2026-02-19,Houston Rockets,HOU @ CHA,W,105,0.494,0.923,0.281
2026-02-19,Golden State Warriors,GSW vs. BOS,L,110,0.448,0.5,0.364
2026-02-19,Atlanta Hawks,ATL @ PHI,W,117,0.427,0.775,0.313
2026-02-19,Chicago Bulls,CHI vs. TOR,L,101,0.419,0.81,0.3
2026-02-19,Cleveland Cavaliers,CLE vs. BKN,W,112,0.512,0.6,0.343
2026-02-19,Boston Celtics,BOS @ GSW,W,121,0.516,0.857,0.425
2026-02-19,New York Knicks,NYK vs. DET,L,111,0.471,0.75,0.229
2026-02-19,Brooklyn Nets,BKN @ CLE,L,84,0.345,0.625,0.286
2026-02-19,Washington Wizards,WAS vs. IND,W,112,0.439,0.75,0.297
2026-02-19,Orlando Magic,ORL @ SAC,W,131,0.5,0.824,0.54
2026-02-19,Philadelphia 76ers,PHI vs. ATL,L,107,0.384,0.811,0.333
2026-02-19,Phoenix Suns,PHX @ SAS,L,94,0.371,0.667,0.286
2026-02-19,Sacramento Kings,SAC vs. ORL,L,94,0.407,0.8,0.296
2026-02-19,San Antonio Spurs,SAS vs. PHX,W,121,0.517,0.9,0.351
2026-02-19,Toronto Raptors,TOR @ CHI,W,110,0.422,0.871,0.304
2026-02-19,Detroit Pistons,DET @ NYK,W,126,0.516,0.85,0.433
2026-02-19,Charlotte Hornets,CHA vs. HOU,L,101,0.429,0.833,0.333
2026-02-19,Indiana Pacers,IND @ WAS,L,105,0.41,0.815,0.357
2026-02-12,Portland Trail Blazers,POR @ UTA,W,135,0.511,0.758,0.391
2026-02-12,Dallas Mavericks,DAL @ LAL,L,104,0.494,0.76,0.269
2026-02-12,Milwaukee Bucks,MIL @ OKC,W,110,0.463,0.714,0.405
2026-02-12,Los Angeles Lakers,LAL vs. DAL,W,124,0.558,0.857,0.323
2026-02-12,Oklahoma City Thunder,OKC vs. MIL,L,93,0.373,0.8,0.333
2026-02-12,Utah Jazz,UTA vs. POR,L,119,0.483,0.724,0.368
2026-02-11,New York Knicks,NYK @ PHI,W,138,0.527,0.815,0.455
2026-02-11,Boston Celtics,BOS vs. CHI,W,124,0.516,0.615,0.4
2026-02-11,Cleveland Cavaliers,CLE vs. WAS,W,138,0.542,0.865,0.421
2026-02-11,New Orleans Pelicans,NOP vs. MIA,L,111,0.457,0.842,0.355
2026-02-11,Chicago Bulls,CHI @ BOS,L,105,0.461,0.846,0.333
2026-02-11,Denver Nuggets,DEN vs. MEM,W,122,0.531,0.813,0.455
2026-02-11,Golden State Warriors,GSW vs. SAS,L,113,0.462,0.765,0.34
2026-02-11,Houston Rockets,HOU vs. LAC,L,102,0.463,0.778,0.333
2026-02-11,LA Clippers,LAC @ HOU,W,105,0.468,0.846,0.393
2026-02-11,Atlanta Hawks,ATL @ CHA,L,107,0.44,0.767,0.278
2026-02-11,Miami Heat,MIA @ NOP,W,123,0.412,0.758,0.298
2026-02-11,Milwaukee Bucks,MIL @ ORL,W,116,0.481,1.0,0.389
2026-02-11,Minnesota Timberwolves,MIN vs. POR,W,133,0.517,0.829,0.412
2026-02-11,Brooklyn Nets,BKN vs. IND,L,110,0.447,0.769,0.424
2026-02-11,Indiana Pacers,IND @ BKN,W,115,0.489,0.714,0.357
2026-02-11,Orlando Magic,ORL vs. MIL,L,108,0.427,0.857,0.426
2026-02-11,Toronto Raptors,TOR vs. DET,L,95,0.427,0.913,0.313
2026-02-11,Charlotte Hornets,CHA vs. ATL,W,110,0.375,0.862,0.373
2026-02-11,Detroit Pistons,DET @ TOR,W,113,0.461,0.68,0.412
2026-02-11,Washington Wizards,WAS @ CLE,L,113,0.404,0.833,0.304
2026-02-11,Memphis Grizzlies,MEM @ DEN,L,116,0.462,0.81,0.385
2026-02-11,Utah Jazz,UTA vs. SAC,W,121,0.547,0.923,0.405
2026-02-11,Sacramento Kings,SAC @ UTA,L,93,0.344,0.828,0.212
2026-02-11,Oklahoma City Thunder,OKC @ PHX,W,136,0.584,0.895,0.417
2026-02-11,Portland Trail Blazers,POR @ MIN,L,109,0.426,0.813,0.356
2026-02-11,Phoenix Suns,PHX vs. OKC,L,109,0.467,0.615,0.357
2026-02-11,Philadelphia 76ers,PHI vs. NYK,L,89,0.375,0.81,0.188
2026-02-11,San Antonio Spurs,SAS @ GSW,W,126,0.495,0.857,0.256
2026-02-10,New York Knicks,NYK vs. IND,L,134,0.5,0.741,0.304
2026-02-10,Dallas Mavericks,DAL @ PHX,L,111,0.481,0.727,0.227
2026-02-10,Houston Rockets,HOU vs. LAC,W,102,0.456,0.889,0.5
2026-02-10,Los Angeles Lakers,LAL vs. SAS,L,108,0.482,0.75,0.44
2026-02-10,LA Clippers,LAC @ HOU,L,95,0.409,0.652,0.267
2026-02-10,Indiana Pacers,IND @ NYK,W,137,0.515,0.731,0.4
2026-02-10,Phoenix Suns,PHX vs. DAL,W,120,0.48,0.667,0.32
2026-02-10,San Antonio Spurs,SAS @ LAL,W,136,0.565,0.76,0.394
2026-02-09,Brooklyn Nets,BKN vs. CHI,W,123,0.511,0.677,0.48
2026-02-09,Cleveland Cavaliers,CLE @ DEN,W,119,0.467,0.818,0.333
2026-02-09,Atlanta Hawks,ATL @ MIN,L,116,0.404,0.786,0.311
2026-02-09,Chicago Bulls,CHI @ BKN,L,115,0.44,0.781,0.278
2026-02-09,Denver Nuggets,DEN vs. CLE,L,117,0.447,0.8,0.325
2026-02-09,Golden State Warriors,GSW vs. MEM,W,114,0.53,0.789,0.333
2026-02-09,Miami Heat,MIA vs. UTA,L,111,0.418,0.682,0.333
2026-02-09,Milwaukee Bucks,MIL @ ORL,L,99,0.468,0.714,0.364
2026-02-09,Minnesota Timberwolves,MIN vs. ATL,W,138,0.598,0.571,0.381
2026-02-09,New Orleans Pelicans,NOP vs. SAC,W,120,0.54,0.625,0.41
2026-02-09,Orlando Magic,ORL vs. MIL,W,118,0.465,0.889,0.333
2026-02-09,Utah Jazz,UTA @ MIA,W,115,0.424,0.871,0.278
2026-02-09,Philadelphia 76ers,PHI @ POR,L,118,0.469,0.861,0.367
2026-02-09,Charlotte Hornets,CHA vs. DET,L,104,0.415,1.0,0.404
2026-02-09,Detroit Pistons,DET @ CHA,W,110,0.471,0.821,0.2
2026-02-09,Memphis Grizzlies,MEM @ GSW,L,113,0.506,0.792,0.313
2026-02-09,Los Angeles Lakers,LAL vs. OKC,L,110,0.5,0.696,0.323
2026-02-09,Oklahoma City Thunder,OKC @ LAL,W,119,0.483,0.724,0.424
2026-02-09,Sacramento Kings,SAC @ NOP,L,94,0.404,0.667,0.129
2026-02-09,Portland Trail Blazers,POR vs. PHI,W,135,0.485,0.76,0.407
2026-02-08,New York Knicks,NYK @ BOS,W,111,0.482,0.708,0.4
2026-02-08,Boston Celtics,BOS vs. NYK,L,89,0.37,0.933,0.171
2026-02-08,Miami Heat,MIA @ WAS,W,132,0.471,0.867,0.447
2026-02-08,Minnesota Timberwolves,MIN vs. LAC,L,96,0.446,0.636,0.242
2026-02-08,LA Clippers,LAC @ MIN,W,115,0.513,0.821,0.519
2026-02-08,Indiana Pacers,IND @ TOR,L,104,0.449,0.857,0.364
2026-02-08,Toronto Raptors,TOR vs. IND,W,122,0.474,0.7,0.367
2026-02-08,Washington Wizards,WAS vs. MIA,L,101,0.419,0.688,0.333
2026-02-07,Orlando Magic,ORL vs. UTA,W,120,0.429,0.814,0.317
2026-02-07,Cleveland Cavaliers,CLE @ SAC,W,132,0.523,0.906,0.314
2026-02-07,Atlanta Hawks,ATL vs. CHA,L,119,0.489,0.882,0.486
2026-02-07,Chicago Bulls,CHI vs. DEN,L,120,0.446,0.9,0.392
2026-02-07,Dallas Mavericks,DAL @ SAS,L,125,0.438,0.75,0.405
2026-02-07,Denver Nuggets,DEN @ CHI,W,136,0.576,0.667,0.485
2026-02-07,Golden State Warriors,GSW @ LAL,L,99,0.424,0.636,0.275
2026-02-07,Houston Rockets,HOU @ OKC,W,112,0.458,0.75,0.349
2026-02-07,Los Angeles Lakers,LAL vs. GSW,W,105,0.507,0.8,0.407
2026-02-07,Brooklyn Nets,BKN vs. WAS,W,127,0.549,0.737,0.342
2026-02-07,Oklahoma City Thunder,OKC vs. HOU,L,106,0.451,0.643,0.389
2026-02-07,Philadelphia 76ers,PHI @ PHX,W,109,0.473,0.824,0.379
2026-02-07,Phoenix Suns,PHX vs. PHI,L,103,0.398,0.839,0.239
2026-02-07,Portland Trail Blazers,POR vs. MEM,W,122,0.484,0.643,0.412
2026-02-07,Sacramento Kings,SAC vs. CLE,L,126,0.511,0.7,0.432
2026-02-07,San Antonio Spurs,SAS vs. DAL,W,138,0.556,0.7,0.4
2026-02-07,Utah Jazz,UTA @ ORL,L,117,0.478,0.826,0.323
2026-02-07,Memphis Grizzlies,MEM @ POR,L,115,0.5,0.714,0.421
2026-02-07,Charlotte Hornets,CHA @ ATL,W,126,0.484,1.0,0.462
2026-02-07,Washington Wizards,WAS @ BKN,L,113,0.468,0.933,0.367
2026-02-06,Milwaukee Bucks,MIL vs. IND,W,105,0.463,0.667,0.302
2026-02-06,New Orleans Pelicans,NOP @ MIN,W,119,0.538,0.818,0.441
2026-02-06,LA Clippers,LAC @ SAC,W,114,0.521,0.861,0.429
2026-02-06,Boston Celtics,BOS vs. MIA,W,98,0.417,0.783,0.278
2026-02-06,New York Knicks,NYK @ DET,L,80,0.354,0.824,0.242
2026-02-06,Minnesota Timberwolves,MIN vs. NOP,L,115,0.421,0.846,0.325
2026-02-06,Miami Heat,MIA @ BOS,L,96,0.417,0.722,0.325
2026-02-06,Indiana Pacers,IND @ MIL,L,99,0.443,0.81,0.279
2026-02-06,Portland Trail Blazers,POR vs. MEM,W,135,0.544,0.952,0.405
2026-02-06,Sacramento Kings,SAC vs. LAC,L,111,0.446,0.864,0.27
2026-02-06,Memphis Grizzlies,MEM @ POR,L,115,0.477,0.762,0.366
2026-02-06,Detroit Pistons,DET vs. NYK,W,118,0.53,0.867,0.425
2026-02-05,Philadelphia 76ers,PHI @ LAL,L,115,0.536,0.87,0.208
2026-02-05,Atlanta Hawks,ATL vs. UTA,W,121,0.49,0.739,0.229
2026-02-05,Chicago Bulls,CHI @ TOR,L,107,0.451,0.875,0.367
2026-02-05,Dallas Mavericks,DAL vs. SAS,L,123,0.485,0.85,0.387
2026-02-05,Golden State Warriors,GSW @ PHX,W,101,0.434,0.75,0.364
2026-02-05,Houston Rockets,HOU vs. CHA,L,99,0.458,0.75,0.348
2026-02-05,Los Angeles Lakers,LAL vs. PHI,W,119,0.557,0.815,0.36
2026-02-05,Brooklyn Nets,BKN @ ORL,L,98,0.415,0.621,0.308
2026-02-05,Orlando Magic,ORL vs. BKN,W,118,0.537,0.778,0.281
2026-02-05,Phoenix Suns,PHX vs. GSW,L,97,0.463,0.833,0.372
2026-02-05,San Antonio Spurs,SAS @ DAL,W,135,0.505,0.88,0.415
2026-02-05,Toronto Raptors,TOR vs. CHI,W,123,0.563,0.846,0.412
2026-02-05,Utah Jazz,UTA @ ATL,L,119,0.465,0.65,0.4
2026-02-05,Washington Wizards,WAS @ DET,W,126,0.538,0.556,0.439
2026-02-05,Detroit Pistons,DET vs. WAS,L,117,0.466,0.788,0.273
2026-02-05,Charlotte Hornets,CHA @ HOU,W,109,0.414,0.909,0.395
2026-02-04,Milwaukee Bucks,MIL vs. NOP,W,141,0.609,0.8,0.447
2026-02-04,Boston Celtics,BOS @ HOU,W,114,0.433,0.85,0.373
2026-02-04,Cleveland Cavaliers,CLE @ LAC,W,124,0.51,0.615,0.39
2026-02-04,New Orleans Pelicans,NOP @ MIL,L,137,0.479,0.793,0.522
2026-02-04,Denver Nuggets,DEN @ NYK,L,127,0.438,0.815,0.26
2026-02-04,Houston Rockets,HOU vs. BOS,L,93,0.415,0.636,0.367
2026-02-04,LA Clippers,LAC vs. CLE,L,91,0.463,0.917,0.214
2026-02-04,Memphis Grizzlies,MEM @ SAC,W,129,0.5,0.75,0.439
2026-02-04,Minnesota Timberwolves,MIN @ TOR,W,128,0.505,0.56,0.41
2026-02-04,New York Knicks,NYK vs. DEN,W,134,0.5,0.842,0.36
2026-02-04,Sacramento Kings,SAC vs. MEM,L,125,0.45,0.857,0.306
2026-02-04,San Antonio Spurs,SAS vs. OKC,W,116,0.446,0.6,0.333
2026-02-04,Oklahoma City Thunder,OKC @ SAS,L,106,0.398,0.929,0.404
2026-02-04,Toronto Raptors,TOR vs. MIN,L,126,0.528,0.708,0.484
2026-02-03,Brooklyn Nets,BKN vs. LAL,L,109,0.479,0.643,0.244
2026-02-03,Atlanta Hawks,ATL @ MIA,W,127,0.485,0.615,0.42
2026-02-03,Boston Celtics,BOS @ DAL,W,110,0.49,0.6,0.333
2026-02-03,Chicago Bulls,CHI @ MIL,L,115,0.44,0.696,0.373
2026-02-03,Dallas Mavericks,DAL vs. BOS,L,100,0.416,0.773,0.281
2026-02-03,Denver Nuggets,DEN @ DET,L,121,0.446,0.86,0.333
2026-02-03,Golden State Warriors,GSW vs. PHI,L,94,0.474,0.5,0.396
2026-02-03,Los Angeles Lakers,LAL @ BKN,W,125,0.541,0.667,0.226
2026-02-03,Miami Heat,MIA vs. ATL,L,115,0.438,0.885,0.25
2026-02-03,Milwaukee Bucks,MIL vs. CHI,W,131,0.515,0.533,0.605
2026-02-03,Detroit Pistons,DET vs. DEN,W,124,0.457,0.867,0.414
2026-02-03,New York Knicks,NYK @ WAS,W,132,0.522,0.778,0.459
2026-02-03,Orlando Magic,ORL @ OKC,L,92,0.382,1.0,0.317
2026-02-03,Indiana Pacers,IND vs. UTA,L,122,0.536,0.667,0.359
2026-02-03,Philadelphia 76ers,PHI @ GSW,W,113,0.452,0.762,0.342
2026-02-03,Phoenix Suns,PHX @ POR,W,130,0.515,0.667,0.488
2026-02-03,Portland Trail Blazers,POR vs. PHX,L,125,0.495,0.722,0.346
2026-02-03,Oklahoma City Thunder,OKC vs. ORL,W,128,0.516,0.769,0.343
2026-02-03,Utah Jazz,UTA @ IND,W,131,0.568,0.692,0.448
2026-02-03,Washington Wizards,WAS vs. NYK,L,101,0.407,0.625,0.355
2026-02-02,New Orleans Pelicans,NOP @ CHA,L,95,0.393,0.72,0.324
2026-02-02,Houston Rockets,HOU @ IND,W,118,0.46,0.838,0.318
2026-02-02,LA Clippers,LAC vs. PHI,L,113,0.59,0.6,0.346
2026-02-02,Minnesota Timberwolves,MIN @ MEM,L,128,0.489,0.774,0.39
2026-02-02,Indiana Pacers,IND vs. HOU,L,114,0.494,0.762,0.462
2026-02-02,Philadelphia 76ers,PHI @ LAC,W,128,0.479,0.955,0.436
2026-02-02,Memphis Grizzlies,MEM vs. MIN,W,137,0.5,0.857,0.463
2026-02-02,Charlotte Hornets,CHA vs. NOP,W,102,0.4,0.815,0.24
2026-02-01,Orlando Magic,ORL @ SAS,L,103,0.44,0.867,0.333
2026-02-01,Cleveland Cavaliers,CLE @ POR,W,130,0.549,0.737,0.471
2026-02-01,Chicago Bulls,CHI @ MIA,L,91,0.322,0.853,0.146
2026-02-01,Denver Nuggets,DEN vs. OKC,L,111,0.494,0.708,0.457
2026-02-01,LA Clippers,LAC @ PHX,W,117,0.518,0.647,0.375
2026-02-01,Los Angeles Lakers,LAL @ NYK,L,100,0.452,0.632,0.286
2026-02-01,Boston Celtics,BOS vs. MIL,W,107,0.446,0.769,0.357
2026-02-01,Milwaukee Bucks,MIL @ BOS,L,79,0.354,0.733,0.294
2026-02-01,Brooklyn Nets,BKN @ DET,L,77,0.329,0.815,0.226
2026-02-01,New York Knicks,NYK vs. LAL,W,112,0.473,0.727,0.429
2026-02-01,Miami Heat,MIA vs. CHI,W,134,0.505,0.706,0.368
2026-02-01,Phoenix Suns,PHX vs. LAC,L,93,0.333,0.667,0.413
2026-02-01,Sacramento Kings,SAC @ WAS,L,112,0.464,0.897,0.381
2026-02-01,San Antonio Spurs,SAS vs. ORL,W,112,0.5,0.688,0.276
2026-02-01,Oklahoma City Thunder,OKC @ DEN,W,121,0.471,0.815,0.396
2026-02-01,Toronto Raptors,TOR vs. UTA,W,107,0.417,0.833,0.343
2026-02-01,Utah Jazz,UTA @ TOR,L,100,0.356,0.824,0.222
